date,year,date_x_axis,date_jp,category,heatpoints
2019-09-12,2019,2000-09-12,2019年9月12日,over35,1.0
2019-09-16,2019,2000-09-16,2019年9月16日,over35,7.0
2019-09-23,2019,2000-09-23,2019年9月23日,over35,5.0
2020-05-01,2020,2000-05-01,2020年5月1日,over35,0.0
2020-05-02,2020,2000-05-02,2020年5月2日,over35,0.0
2020-05-03,2020,2000-05-03,2020年5月3日,over35,0.0
2020-05-04,2020,2000-05-04,2020年5月4日,over35,0.0
2020-05-05,2020,2000-05-05,2020年5月5日,over35,0.0
2020-05-06,2020,2000-05-06,2020年5月6日,over35,0.0
2020-05-07,2020,2000-05-07,2020年5月7日,over35,0.0
2020-05-08,2020,2000-05-08,2020年5月8日,over35,0.0
2020-05-09,2020,2000-05-09,2020年5月9日,over35,0.0
2020-05-10,2020,2000-05-10,2020年5月10日,over35,0.0
2020-05-11,2020,2000-05-11,2020年5月11日,over35,0.0
2020-05-12,2020,2000-05-12,2020年5月12日,over35,0.0
2020-05-13,2020,2000-05-13,2020年5月13日,over35,0.0
2020-05-14,2020,2000-05-14,2020年5月14日,over35,0.0
2020-05-15,2020,2000-05-15,2020年5月15日,over35,0.0
2020-05-16,2020,2000-05-16,2020年5月16日,over35,0.0
2020-05-17,2020,2000-05-17,2020年5月17日,over35,0.0
2020-05-18,2020,2000-05-18,2020年5月18日,over35,0.0
2020-05-19,2020,2000-05-19,2020年5月19日,over35,0.0
2020-05-20,2020,2000-05-20,2020年5月20日,over35,0.0
2020-05-21,2020,2000-05-21,2020年5月21日,over35,0.0
2020-05-22,2020,2000-05-22,2020年5月22日,over35,0.0
2020-05-23,2020,2000-05-23,2020年5月23日,over35,0.0
2020-05-24,2020,2000-05-24,2020年5月24日,over35,0.0
2020-05-25,2020,2000-05-25,2020年5月25日,over35,0.0
2020-05-26,2020,2000-05-26,2020年5月26日,over35,0.0
2020-05-27,2020,2000-05-27,2020年5月27日,over35,0.0
2020-05-28,2020,2000-05-28,2020年5月28日,over35,0.0
2020-05-29,2020,2000-05-29,2020年5月29日,over35,0.0
2020-05-30,2020,2000-05-30,2020年5月30日,over35,0.0
2020-05-31,2020,2000-05-31,2020年5月31日,over35,0.0
2020-06-01,2020,2000-06-01,2020年6月1日,over35,0.0
2020-06-02,2020,2000-06-02,2020年6月2日,over35,0.0
2020-06-03,2020,2000-06-03,2020年6月3日,over35,0.0
2020-06-04,2020,2000-06-04,2020年6月4日,over35,0.0
2020-06-05,2020,2000-06-05,2020年6月5日,over35,0.0
2020-06-06,2020,2000-06-06,2020年6月6日,over35,0.0
2020-06-07,2020,2000-06-07,2020年6月7日,over35,0.0
2020-06-08,2020,2000-06-08,2020年6月8日,over35,2.0
2020-06-09,2020,2000-06-09,2020年6月9日,over35,6.0
2020-06-10,2020,2000-06-10,2020年6月10日,over35,10.0
2020-06-11,2020,2000-06-11,2020年6月11日,over35,0.0
2020-06-12,2020,2000-06-12,2020年6月12日,over35,0.0
2020-06-13,2020,2000-06-13,2020年6月13日,over35,0.0
2020-06-14,2020,2000-06-14,2020年6月14日,over35,0.0
2020-06-15,2020,2000-06-15,2020年6月15日,over35,2.0
2020-06-16,2020,2000-06-16,2020年6月16日,over35,0.0
2020-06-17,2020,2000-06-17,2020年6月17日,over35,0.0
2020-06-18,2020,2000-06-18,2020年6月18日,over35,0.0
2020-06-19,2020,2000-06-19,2020年6月19日,over35,0.0
2020-06-20,2020,2000-06-20,2020年6月20日,over35,0.0
2020-06-21,2020,2000-06-21,2020年6月21日,over35,0.0
2020-06-22,2020,2000-06-22,2020年6月22日,over35,0.0
2020-06-23,2020,2000-06-23,2020年6月23日,over35,2.0
2020-06-24,2020,2000-06-24,2020年6月24日,over35,1.0
2020-06-25,2020,2000-06-25,2020年6月25日,over35,0.0
2020-06-26,2020,2000-06-26,2020年6月26日,over35,2.0
2020-06-27,2020,2000-06-27,2020年6月27日,over35,0.0
2020-06-28,2020,2000-06-28,2020年6月28日,over35,0.0
2020-06-29,2020,2000-06-29,2020年6月29日,over35,0.0
2020-06-30,2020,2000-06-30,2020年6月30日,over35,0.0
2020-07-01,2020,2000-07-01,2020年7月1日,over35,0.0
2020-07-02,2020,2000-07-02,2020年7月2日,over35,0.0
2020-07-03,2020,2000-07-03,2020年7月3日,over35,0.0
2020-07-04,2020,2000-07-04,2020年7月4日,over35,0.0
2020-07-05,2020,2000-07-05,2020年7月5日,over35,0.0
2020-07-06,2020,2000-07-06,2020年7月6日,over35,0.0
2020-07-07,2020,2000-07-07,2020年7月7日,over35,0.0
2020-07-08,2020,2000-07-08,2020年7月8日,over35,0.0
2020-07-09,2020,2000-07-09,2020年7月9日,over35,0.0
2020-07-10,2020,2000-07-10,2020年7月10日,over35,0.0
2020-07-11,2020,2000-07-11,2020年7月11日,over35,0.0
2020-07-12,2020,2000-07-12,2020年7月12日,over35,0.0
2020-07-13,2020,2000-07-13,2020年7月13日,over35,0.0
2020-07-14,2020,2000-07-14,2020年7月14日,over35,0.0
2020-07-15,2020,2000-07-15,2020年7月15日,over35,0.0
2020-07-16,2020,2000-07-16,2020年7月16日,over35,1.0
2020-07-17,2020,2000-07-17,2020年7月17日,over35,0.0
2020-07-18,2020,2000-07-18,2020年7月18日,over35,0.0
2020-07-19,2020,2000-07-19,2020年7月19日,over35,1.0
2020-07-20,2020,2000-07-20,2020年7月20日,over35,12.0
2020-07-21,2020,2000-07-21,2020年7月21日,over35,26.0
2020-07-22,2020,2000-07-22,2020年7月22日,over35,2.0
2020-07-23,2020,2000-07-23,2020年7月23日,over35,2.0
2020-07-24,2020,2000-07-24,2020年7月24日,over35,1.0
2020-07-25,2020,2000-07-25,2020年7月25日,over35,0.0
2020-07-26,2020,2000-07-26,2020年7月26日,over35,1.0
2020-07-27,2020,2000-07-27,2020年7月27日,over35,0.0
2020-07-28,2020,2000-07-28,2020年7月28日,over35,0.0
2020-07-29,2020,2000-07-29,2020年7月29日,over35,2.0
2020-07-30,2020,2000-07-30,2020年7月30日,over35,8.0
2020-07-31,2020,2000-07-31,2020年7月31日,over35,15.0
2020-08-01,2020,2000-08-01,2020年8月1日,over35,6.0
2020-08-02,2020,2000-08-02,2020年8月2日,over35,11.0
2020-08-03,2020,2000-08-03,2020年8月3日,over35,2.0
2020-08-04,2020,2000-08-04,2020年8月4日,over35,34.0
2020-08-05,2020,2000-08-05,2020年8月5日,over35,67.0
2020-08-06,2020,2000-08-06,2020年8月6日,over35,61.0
2020-08-07,2020,2000-08-07,2020年8月7日,over35,30.0
2020-08-08,2020,2000-08-08,2020年8月8日,over35,16.0
2020-08-09,2020,2000-08-09,2020年8月9日,over35,86.0
2020-08-10,2020,2000-08-10,2020年8月10日,over35,177.0
2020-08-11,2020,2000-08-11,2020年8月11日,over35,230.0
2020-08-12,2020,2000-08-12,2020年8月12日,over35,144.0
2020-08-13,2020,2000-08-13,2020年8月13日,over35,138.0
2020-08-14,2020,2000-08-14,2020年8月14日,over35,202.0
2020-08-15,2020,2000-08-15,2020年8月15日,over35,278.0
2020-08-16,2020,2000-08-16,2020年8月16日,over35,245.0
2020-08-17,2020,2000-08-17,2020年8月17日,over35,269.0
2020-08-18,2020,2000-08-18,2020年8月18日,over35,212.0
2020-08-19,2020,2000-08-19,2020年8月19日,over35,197.0
2020-08-20,2020,2000-08-20,2020年8月20日,over35,263.0
2020-08-21,2020,2000-08-21,2020年8月21日,over35,249.0
2020-08-22,2020,2000-08-22,2020年8月22日,over35,116.0
2020-08-23,2020,2000-08-23,2020年8月23日,over35,16.0
2020-08-24,2020,2000-08-24,2020年8月24日,over35,75.0
2020-08-25,2020,2000-08-25,2020年8月25日,over35,132.0
2020-08-26,2020,2000-08-26,2020年8月26日,over35,131.0
2020-08-27,2020,2000-08-27,2020年8月27日,over35,108.0
2020-08-28,2020,2000-08-28,2020年8月28日,over35,125.0
2020-08-29,2020,2000-08-29,2020年8月29日,over35,245.0
2020-08-30,2020,2000-08-30,2020年8月30日,over35,197.0
2020-08-31,2020,2000-08-31,2020年8月31日,over35,129.0
2020-09-01,2020,2000-09-01,2020年9月1日,over35,74.0
2020-09-02,2020,2000-09-02,2020年9月2日,over35,84.0
2020-09-03,2020,2000-09-03,2020年9月3日,over35,112.0
2020-09-04,2020,2000-09-04,2020年9月4日,over35,31.0
2020-09-05,2020,2000-09-05,2020年9月5日,over35,35.0
2020-09-06,2020,2000-09-06,2020年9月6日,over35,14.0
2020-09-07,2020,2000-09-07,2020年9月7日,over35,46.0
2020-09-08,2020,2000-09-08,2020年9月8日,over35,83.0
2020-09-09,2020,2000-09-09,2020年9月9日,over35,5.0
2020-09-10,2020,2000-09-10,2020年9月10日,over35,0.0
2020-09-11,2020,2000-09-11,2020年9月11日,over35,0.0
2020-09-12,2020,2000-09-12,2020年9月12日,over35,0.0
2020-09-13,2020,2000-09-13,2020年9月13日,over35,0.0
2020-09-14,2020,2000-09-14,2020年9月14日,over35,0.0
2020-09-15,2020,2000-09-15,2020年9月15日,over35,0.0
2020-09-16,2020,2000-09-16,2020年9月16日,over35,0.0
2020-09-17,2020,2000-09-17,2020年9月17日,over35,0.0
2020-09-18,2020,2000-09-18,2020年9月18日,over35,1.0
2020-09-19,2020,2000-09-19,2020年9月19日,over35,0.0
2020-09-20,2020,2000-09-20,2020年9月20日,over35,0.0
2020-09-21,2020,2000-09-21,2020年9月21日,over35,0.0
2020-09-22,2020,2000-09-22,2020年9月22日,over35,0.0
2020-09-23,2020,2000-09-23,2020年9月23日,over35,0.0
2020-09-24,2020,2000-09-24,2020年9月24日,over35,0.0
2020-09-25,2020,2000-09-25,2020年9月25日,over35,0.0
2020-09-26,2020,2000-09-26,2020年9月26日,over35,0.0
2020-09-27,2020,2000-09-27,2020年9月27日,over35,0.0
2020-09-28,2020,2000-09-28,2020年9月28日,over35,0.0
2020-09-29,2020,2000-09-29,2020年9月29日,over35,0.0
2020-09-30,2020,2000-09-30,2020年9月30日,over35,0.0
2020-10-01,2020,2000-10-01,2020年10月1日,over35,0.0
2020-10-02,2020,2000-10-02,2020年10月2日,over35,0.0
2020-10-03,2020,2000-10-03,2020年10月3日,over35,0.0
2020-10-04,2020,2000-10-04,2020年10月4日,over35,0.0
2020-10-05,2020,2000-10-05,2020年10月5日,over35,0.0
2020-10-06,2020,2000-10-06,2020年10月6日,over35,0.0
2020-10-07,2020,2000-10-07,2020年10月7日,over35,0.0
2020-10-08,2020,2000-10-08,2020年10月8日,over35,0.0
2020-10-09,2020,2000-10-09,2020年10月9日,over35,0.0
2020-10-10,2020,2000-10-10,2020年10月10日,over35,0.0
2020-10-11,2020,2000-10-11,2020年10月11日,over35,0.0
2020-10-12,2020,2000-10-12,2020年10月12日,over35,0.0
2020-10-13,2020,2000-10-13,2020年10月13日,over35,0.0
2020-10-14,2020,2000-10-14,2020年10月14日,over35,0.0
2020-10-15,2020,2000-10-15,2020年10月15日,over35,0.0
2020-10-16,2020,2000-10-16,2020年10月16日,over35,0.0
2020-10-17,2020,2000-10-17,2020年10月17日,over35,0.0
2020-10-18,2020,2000-10-18,2020年10月18日,over35,0.0
2020-10-19,2020,2000-10-19,2020年10月19日,over35,0.0
2020-10-20,2020,2000-10-20,2020年10月20日,over35,0.0
2020-10-21,2020,2000-10-21,2020年10月21日,over35,0.0
2020-10-22,2020,2000-10-22,2020年10月22日,over35,0.0
2020-10-23,2020,2000-10-23,2020年10月23日,over35,0.0
2020-10-24,2020,2000-10-24,2020年10月24日,over35,0.0
2020-10-25,2020,2000-10-25,2020年10月25日,over35,0.0
2020-10-26,2020,2000-10-26,2020年10月26日,over35,0.0
2020-10-27,2020,2000-10-27,2020年10月27日,over35,0.0
2020-10-28,2020,2000-10-28,2020年10月28日,over35,0.0
2020-10-29,2020,2000-10-29,2020年10月29日,over35,0.0
2020-10-30,2020,2000-10-30,2020年10月30日,over35,0.0
2020-10-31,2020,2000-10-31,2020年10月31日,over35,0.0
2021-05-01,2021,2000-05-01,2021年5月1日,over35,0.0
2021-05-02,2021,2000-05-02,2021年5月2日,over35,0.0
2021-05-03,2021,2000-05-03,2021年5月3日,over35,0.0
2021-05-04,2021,2000-05-04,2021年5月4日,over35,0.0
2021-05-05,2021,2000-05-05,2021年5月5日,over35,0.0
2021-05-06,2021,2000-05-06,2021年5月6日,over35,0.0
2021-05-07,2021,2000-05-07,2021年5月7日,over35,0.0
2021-05-08,2021,2000-05-08,2021年5月8日,over35,0.0
2021-05-09,2021,2000-05-09,2021年5月9日,over35,0.0
2021-05-10,2021,2000-05-10,2021年5月10日,over35,0.0
2021-05-11,2021,2000-05-11,2021年5月11日,over35,0.0
2021-05-12,2021,2000-05-12,2021年5月12日,over35,0.0
2021-05-13,2021,2000-05-13,2021年5月13日,over35,0.0
2021-05-14,2021,2000-05-14,2021年5月14日,over35,0.0
2021-05-15,2021,2000-05-15,2021年5月15日,over35,0.0
2021-05-16,2021,2000-05-16,2021年5月16日,over35,0.0
2021-05-17,2021,2000-05-17,2021年5月17日,over35,0.0
2021-05-18,2021,2000-05-18,2021年5月18日,over35,0.0
2021-05-19,2021,2000-05-19,2021年5月19日,over35,0.0
2021-05-20,2021,2000-05-20,2021年5月20日,over35,0.0
2021-05-21,2021,2000-05-21,2021年5月21日,over35,0.0
2021-05-22,2021,2000-05-22,2021年5月22日,over35,0.0
2021-05-23,2021,2000-05-23,2021年5月23日,over35,0.0
2021-05-24,2021,2000-05-24,2021年5月24日,over35,0.0
2021-05-25,2021,2000-05-25,2021年5月25日,over35,0.0
2021-05-26,2021,2000-05-26,2021年5月26日,over35,0.0
2021-05-27,2021,2000-05-27,2021年5月27日,over35,0.0
2021-05-28,2021,2000-05-28,2021年5月28日,over35,0.0
2021-05-29,2021,2000-05-29,2021年5月29日,over35,0.0
2021-05-30,2021,2000-05-30,2021年5月30日,over35,0.0
2021-05-31,2021,2000-05-31,2021年5月31日,over35,0.0
2021-06-01,2021,2000-06-01,2021年6月1日,over35,0.0
2021-06-02,2021,2000-06-02,2021年6月2日,over35,0.0
2021-06-03,2021,2000-06-03,2021年6月3日,over35,0.0
2021-06-04,2021,2000-06-04,2021年6月4日,over35,0.0
2021-06-05,2021,2000-06-05,2021年6月5日,over35,0.0
2021-06-06,2021,2000-06-06,2021年6月6日,over35,0.0
2021-06-07,2021,2000-06-07,2021年6月7日,over35,0.0
2021-06-08,2021,2000-06-08,2021年6月8日,over35,0.0
2021-06-09,2021,2000-06-09,2021年6月9日,over35,3.0
2021-06-10,2021,2000-06-10,2021年6月10日,over35,0.0
2021-06-11,2021,2000-06-11,2021年6月11日,over35,0.0
2021-06-12,2021,2000-06-12,2021年6月12日,over35,0.0
2021-06-13,2021,2000-06-13,2021年6月13日,over35,0.0
2021-06-14,2021,2000-06-14,2021年6月14日,over35,0.0
2021-06-15,2021,2000-06-15,2021年6月15日,over35,0.0
2021-06-16,2021,2000-06-16,2021年6月16日,over35,0.0
2021-06-17,2021,2000-06-17,2021年6月17日,over35,0.0
2021-06-18,2021,2000-06-18,2021年6月18日,over35,0.0
2021-06-19,2021,2000-06-19,2021年6月19日,over35,0.0
2021-06-20,2021,2000-06-20,2021年6月20日,over35,0.0
2021-06-21,2021,2000-06-21,2021年6月21日,over35,0.0
2021-06-22,2021,2000-06-22,2021年6月22日,over35,0.0
2021-06-23,2021,2000-06-23,2021年6月23日,over35,0.0
2021-06-24,2021,2000-06-24,2021年6月24日,over35,0.0
2021-06-25,2021,2000-06-25,2021年6月25日,over35,0.0
2021-06-26,2021,2000-06-26,2021年6月26日,over35,0.0
2021-06-27,2021,2000-06-27,2021年6月27日,over35,0.0
2021-06-28,2021,2000-06-28,2021年6月28日,over35,0.0
2021-06-29,2021,2000-06-29,2021年6月29日,over35,0.0
2021-06-30,2021,2000-06-30,2021年6月30日,over35,0.0
2021-07-01,2021,2000-07-01,2021年7月1日,over35,1.0
2021-07-02,2021,2000-07-02,2021年7月2日,over35,0.0
2021-07-03,2021,2000-07-03,2021年7月3日,over35,0.0
2021-07-04,2021,2000-07-04,2021年7月4日,over35,0.0
2021-07-05,2021,2000-07-05,2021年7月5日,over35,9.0
2021-07-06,2021,2000-07-06,2021年7月6日,over35,0.0
2021-07-07,2021,2000-07-07,2021年7月7日,over35,1.0
2021-07-08,2021,2000-07-08,2021年7月8日,over35,1.0
2021-07-09,2021,2000-07-09,2021年7月9日,over35,1.0
2021-07-10,2021,2000-07-10,2021年7月10日,over35,1.0
2021-07-11,2021,2000-07-11,2021年7月11日,over35,1.0
2021-07-12,2021,2000-07-12,2021年7月12日,over35,1.0
2021-07-13,2021,2000-07-13,2021年7月13日,over35,4.0
2021-07-14,2021,2000-07-14,2021年7月14日,over35,3.0
2021-07-15,2021,2000-07-15,2021年7月15日,over35,1.0
2021-07-16,2021,2000-07-16,2021年7月16日,over35,2.0
2021-07-17,2021,2000-07-17,2021年7月17日,over35,41.0
2021-07-18,2021,2000-07-18,2021年7月18日,over35,77.0
2021-07-19,2021,2000-07-19,2021年7月19日,over35,117.0
2021-07-20,2021,2000-07-20,2021年7月20日,over35,118.0
2021-07-21,2021,2000-07-21,2021年7月21日,over35,66.0
2021-07-22,2021,2000-07-22,2021年7月22日,over35,30.0
2021-07-23,2021,2000-07-23,2021年7月23日,over35,26.0
2021-07-24,2021,2000-07-24,2021年7月24日,over35,50.0
2021-07-25,2021,2000-07-25,2021年7月25日,over35,33.0
2021-07-26,2021,2000-07-26,2021年7月26日,over35,58.0
2021-07-27,2021,2000-07-27,2021年7月27日,over35,60.0
2021-07-28,2021,2000-07-28,2021年7月28日,over35,71.0
2021-07-29,2021,2000-07-29,2021年7月29日,over35,45.0
2021-07-30,2021,2000-07-30,2021年7月30日,over35,68.0
2021-07-31,2021,2000-07-31,2021年7月31日,over35,72.0
2021-08-01,2021,2000-08-01,2021年8月1日,over35,42.0
2021-08-02,2021,2000-08-02,2021年8月2日,over35,87.0
2021-08-03,2021,2000-08-03,2021年8月3日,over35,109.0
2021-08-04,2021,2000-08-04,2021年8月4日,over35,185.0
2021-08-05,2021,2000-08-05,2021年8月5日,over35,242.0
2021-08-06,2021,2000-08-06,2021年8月6日,over35,225.0
2021-08-07,2021,2000-08-07,2021年8月7日,over35,192.0
2021-08-08,2021,2000-08-08,2021年8月8日,over35,106.0
2021-08-09,2021,2000-08-09,2021年8月9日,over35,17.0
2021-08-10,2021,2000-08-10,2021年8月10日,over35,49.0
2021-08-11,2021,2000-08-11,2021年8月11日,over35,2.0
2021-08-12,2021,2000-08-12,2021年8月12日,over35,0.0
2021-08-13,2021,2000-08-13,2021年8月13日,over35,0.0
2021-08-14,2021,2000-08-14,2021年8月14日,over35,0.0
2021-08-15,2021,2000-08-15,2021年8月15日,over35,0.0
2021-08-16,2021,2000-08-16,2021年8月16日,over35,0.0
2021-08-17,2021,2000-08-17,2021年8月17日,over35,0.0
2021-08-18,2021,2000-08-18,2021年8月18日,over35,0.0
2021-08-19,2021,2000-08-19,2021年8月19日,over35,2.0
2021-08-20,2021,2000-08-20,2021年8月20日,over35,5.0
2021-08-21,2021,2000-08-21,2021年8月21日,over35,0.0
2021-08-22,2021,2000-08-22,2021年8月22日,over35,1.0
2021-08-23,2021,2000-08-23,2021年8月23日,over35,0.0
2021-08-24,2021,2000-08-24,2021年8月24日,over35,0.0
2021-08-25,2021,2000-08-25,2021年8月25日,over35,11.0
2021-08-26,2021,2000-08-26,2021年8月26日,over35,47.0
2021-08-27,2021,2000-08-27,2021年8月27日,over35,43.0
2021-08-28,2021,2000-08-28,2021年8月28日,over35,62.0
2021-08-29,2021,2000-08-29,2021年8月29日,over35,31.0
2021-08-30,2021,2000-08-30,2021年8月30日,over35,49.0
2021-08-31,2021,2000-08-31,2021年8月31日,over35,15.0
2021-09-01,2021,2000-09-01,2021年9月1日,over35,0.0
2021-09-02,2021,2000-09-02,2021年9月2日,over35,0.0
2021-09-03,2021,2000-09-03,2021年9月3日,over35,0.0
2021-09-04,2021,2000-09-04,2021年9月4日,over35,0.0
2021-09-05,2021,2000-09-05,2021年9月5日,over35,0.0
2021-09-06,2021,2000-09-06,2021年9月6日,over35,0.0
2021-09-07,2021,2000-09-07,2021年9月7日,over35,0.0
2021-09-08,2021,2000-09-08,2021年9月8日,over35,0.0
2021-09-09,2021,2000-09-09,2021年9月9日,over35,0.0
2021-09-10,2021,2000-09-10,2021年9月10日,over35,0.0
2021-09-11,2021,2000-09-11,2021年9月11日,over35,0.0
2021-09-12,2021,2000-09-12,2021年9月12日,over35,0.0
2021-09-13,2021,2000-09-13,2021年9月13日,over35,0.0
2021-09-14,2021,2000-09-14,2021年9月14日,over35,0.0
2021-09-15,2021,2000-09-15,2021年9月15日,over35,0.0
2021-09-16,2021,2000-09-16,2021年9月16日,over35,0.0
2021-09-17,2021,2000-09-17,2021年9月17日,over35,0.0
2021-09-18,2021,2000-09-18,2021年9月18日,over35,0.0
2021-09-19,2021,2000-09-19,2021年9月19日,over35,0.0
2021-09-20,2021,2000-09-20,2021年9月20日,over35,0.0
2021-09-21,2021,2000-09-21,2021年9月21日,over35,0.0
2021-09-22,2021,2000-09-22,2021年9月22日,over35,0.0
2021-09-23,2021,2000-09-23,2021年9月23日,over35,0.0
2021-09-24,2021,2000-09-24,2021年9月24日,over35,0.0
2021-09-25,2021,2000-09-25,2021年9月25日,over35,0.0
2021-09-26,2021,2000-09-26,2021年9月26日,over35,0.0
2021-09-27,2021,2000-09-27,2021年9月27日,over35,0.0
2021-09-28,2021,2000-09-28,2021年9月28日,over35,0.0
2021-09-29,2021,2000-09-29,2021年9月29日,over35,0.0
2021-09-30,2021,2000-09-30,2021年9月30日,over35,0.0
2021-10-01,2021,2000-10-01,2021年10月1日,over35,0.0
2021-10-02,2021,2000-10-02,2021年10月2日,over35,0.0
2021-10-03,2021,2000-10-03,2021年10月3日,over35,1.0
2021-10-04,2021,2000-10-04,2021年10月4日,over35,0.0
2021-10-05,2021,2000-10-05,2021年10月5日,over35,0.0
2021-10-06,2021,2000-10-06,2021年10月6日,over35,0.0
2021-10-07,2021,2000-10-07,2021年10月7日,over35,0.0
2021-10-08,2021,2000-10-08,2021年10月8日,over35,0.0
2021-10-09,2021,2000-10-09,2021年10月9日,over35,0.0
2021-10-10,2021,2000-10-10,2021年10月10日,over35,0.0
2021-10-11,2021,2000-10-11,2021年10月11日,over35,0.0
2021-10-12,2021,2000-10-12,2021年10月12日,over35,0.0
2021-10-13,2021,2000-10-13,2021年10月13日,over35,0.0
2021-10-14,2021,2000-10-14,2021年10月14日,over35,0.0
2021-10-15,2021,2000-10-15,2021年10月15日,over35,0.0
2021-10-16,2021,2000-10-16,2021年10月16日,over35,0.0
2021-10-17,2021,2000-10-17,2021年10月17日,over35,0.0
2021-10-18,2021,2000-10-18,2021年10月18日,over35,0.0
2021-10-19,2021,2000-10-19,2021年10月19日,over35,0.0
2021-10-20,2021,2000-10-20,2021年10月20日,over35,0.0
2021-10-21,2021,2000-10-21,2021年10月21日,over35,0.0
2021-10-22,2021,2000-10-22,2021年10月22日,over35,0.0
2021-10-23,2021,2000-10-23,2021年10月23日,over35,0.0
2021-10-24,2021,2000-10-24,2021年10月24日,over35,0.0
2021-10-25,2021,2000-10-25,2021年10月25日,over35,0.0
2021-10-26,2021,2000-10-26,2021年10月26日,over35,0.0
2021-10-27,2021,2000-10-27,2021年10月27日,over35,0.0
2021-10-28,2021,2000-10-28,2021年10月28日,over35,0.0
2021-10-29,2021,2000-10-29,2021年10月29日,over35,0.0
2021-10-30,2021,2000-10-30,2021年10月30日,over35,0.0
2021-10-31,2021,2000-10-31,2021年10月31日,over35,0.0
2022-05-01,2022,2000-05-01,2022年5月1日,over35,0.0
2022-05-02,2022,2000-05-02,2022年5月2日,over35,0.0
2022-05-03,2022,2000-05-03,2022年5月3日,over35,0.0
2022-05-04,2022,2000-05-04,2022年5月4日,over35,0.0
2022-05-05,2022,2000-05-05,2022年5月5日,over35,0.0
2022-05-06,2022,2000-05-06,2022年5月6日,over35,0.0
2022-05-07,2022,2000-05-07,2022年5月7日,over35,0.0
2022-05-08,2022,2000-05-08,2022年5月8日,over35,0.0
2022-05-09,2022,2000-05-09,2022年5月9日,over35,0.0
2022-05-10,2022,2000-05-10,2022年5月10日,over35,0.0
2022-05-11,2022,2000-05-11,2022年5月11日,over35,0.0
2022-05-12,2022,2000-05-12,2022年5月12日,over35,0.0
2022-05-13,2022,2000-05-13,2022年5月13日,over35,0.0
2022-05-14,2022,2000-05-14,2022年5月14日,over35,0.0
2022-05-15,2022,2000-05-15,2022年5月15日,over35,0.0
2022-05-16,2022,2000-05-16,2022年5月16日,over35,0.0
2022-05-17,2022,2000-05-17,2022年5月17日,over35,0.0
2022-05-18,2022,2000-05-18,2022年5月18日,over35,0.0
2022-05-19,2022,2000-05-19,2022年5月19日,over35,0.0
2022-05-20,2022,2000-05-20,2022年5月20日,over35,0.0
2022-05-21,2022,2000-05-21,2022年5月21日,over35,0.0
2022-05-22,2022,2000-05-22,2022年5月22日,over35,0.0
2022-05-23,2022,2000-05-23,2022年5月23日,over35,0.0
2022-05-24,2022,2000-05-24,2022年5月24日,over35,0.0
2022-05-25,2022,2000-05-25,2022年5月25日,over35,0.0
2022-05-26,2022,2000-05-26,2022年5月26日,over35,0.0
2022-05-27,2022,2000-05-27,2022年5月27日,over35,0.0
2022-05-28,2022,2000-05-28,2022年5月28日,over35,0.0
2022-05-29,2022,2000-05-29,2022年5月29日,over35,2.0
2022-05-30,2022,2000-05-30,2022年5月30日,over35,0.0
2022-05-31,2022,2000-05-31,2022年5月31日,over35,0.0
2022-06-01,2022,2000-06-01,2022年6月1日,over35,0.0
2022-06-02,2022,2000-06-02,2022年6月2日,over35,0.0
2022-06-03,2022,2000-06-03,2022年6月3日,over35,0.0
2022-06-04,2022,2000-06-04,2022年6月4日,over35,0.0
2022-06-05,2022,2000-06-05,2022年6月5日,over35,0.0
2022-06-06,2022,2000-06-06,2022年6月6日,over35,0.0
2022-06-07,2022,2000-06-07,2022年6月7日,over35,0.0
2022-06-08,2022,2000-06-08,2022年6月8日,over35,0.0
2022-06-09,2022,2000-06-09,2022年6月9日,over35,0.0
2022-06-10,2022,2000-06-10,2022年6月10日,over35,0.0
2022-06-11,2022,2000-06-11,2022年6月11日,over35,0.0
2022-06-12,2022,2000-06-12,2022年6月12日,over35,0.0
2022-06-13,2022,2000-06-13,2022年6月13日,over35,0.0
2022-06-14,2022,2000-06-14,2022年6月14日,over35,0.0
2022-06-15,2022,2000-06-15,2022年6月15日,over35,0.0
2022-06-16,2022,2000-06-16,2022年6月16日,over35,0.0
2022-06-17,2022,2000-06-17,2022年6月17日,over35,0.0
2022-06-18,2022,2000-06-18,2022年6月18日,over35,0.0
2022-06-19,2022,2000-06-19,2022年6月19日,over35,0.0
2022-06-20,2022,2000-06-20,2022年6月20日,over35,0.0
2022-06-21,2022,2000-06-21,2022年6月21日,over35,0.0
2022-06-22,2022,2000-06-22,2022年6月22日,over35,0.0
2022-06-23,2022,2000-06-23,2022年6月23日,over35,9.0
2022-06-24,2022,2000-06-24,2022年6月24日,over35,45.0
2022-06-25,2022,2000-06-25,2022年6月25日,over35,64.0
2022-06-26,2022,2000-06-26,2022年6月26日,over35,30.0
2022-06-27,2022,2000-06-27,2022年6月27日,over35,69.0
2022-06-28,2022,2000-06-28,2022年6月28日,over35,100.0
2022-06-29,2022,2000-06-29,2022年6月29日,over35,151.0
2022-06-30,2022,2000-06-30,2022年6月30日,over35,179.0
2022-07-01,2022,2000-07-01,2022年7月1日,over35,235.0
2022-07-02,2022,2000-07-02,2022年7月2日,over35,175.0
2022-07-03,2022,2000-07-03,2022年7月3日,over35,29.0
2022-07-04,2022,2000-07-04,2022年7月4日,over35,0.0
